index,Dependent,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
138654,0,0.033694948,46,0,0.050568539,17500,7,0,0,0,1
138665,0,0.000568461,47,0,0.400767939,8333,13,0,2,0,2
138687,1,0.79896853,58,5,0.580930411,2600,8,0,1,0,1
138689,0,0.071615473,76,0,0.102014201,6900,9,0,1,0,0
138725,0,0.106054179,30,1,0.251610133,6986,5,0,2,0,0
138738,0,0,71,0,0.761562998,3761,8,0,2,0,0
138767,0,0.598680264,54,0,0.257468767,1840,4,0,0,0,1
138817,0,0.01825723,76,0,0.246560264,3633,9,0,1,0,0
138822,0,0.087906541,33,0,0.457939509,2115,12,0,0,0,0
138838,0,0.058497075,57,0,0.006332278,6000,2,0,0,0,1
138843,0,0.155258857,63,0,0.523650899,1500,9,0,0,0,0
138845,0,0.028318166,69,0,0.011653813,5834,11,0,0,0,0
138912,0,0.189664611,55,0,0.361960784,5099,11,0,1,0,1
138914,0,0.033179797,76,0,0.008907471,5500,7,0,0,0,0
138937,0,0.3677328,46,0,0.574724885,8450,12,0,2,0,3
139008,0,0.359598301,42,0,0.579290558,3833,10,0,1,0,0
139011,0,0.043709376,28,0,0.586275816,1500,7,0,1,0,2
139060,0,0.114711668,46,0,0.365878041,3000,8,0,0,0,1
139096,0,0.033807914,90,0,0.18734388,1200,9,0,0,0,0
139097,0,0.018787309,57,0,0.259003082,13300,10,0,1,0,0
139134,0,0.414471551,62,1,0.461955601,5900,9,0,2,0,1
139210,0,0.119583556,40,0,0.083149521,70270,12,0,4,0,1
139218,0,0.987842291,48,1,0.182554517,3209,3,1,1,0,0
139228,0,0.565787602,55,0,0.370533855,12006,21,0,3,0,0
139245,0,0.139986001,75,1,0.117432251,5202,6,0,0,0,0
139252,0,0.045107403,71,0,0.23796034,6000,12,0,1,0,0
139263,0,0.600944661,53,0,0.687821136,7200,12,0,1,0,1
139271,0,0.961690752,40,2,0.193979367,5912,8,0,0,0,1
139276,0,0.352197764,31,1,0.193161368,3333,23,0,0,0,0
139299,0,0.193726982,44,0,0.268390548,6728,5,0,2,0,2
139325,0,0.086565844,41,0,0.131912059,1500,6,0,0,0,0
139326,1,0.005094995,45,0,0.47742043,6000,7,2,3,0,2
139349,0,0.241685173,42,0,0.41432321,8000,18,0,2,0,2
139365,0,0.022636533,48,0,0.00264667,6800,6,0,0,0,0
139369,0,0.018173093,69,0,0.18648446,12000,15,0,3,0,1
139377,0,0.562306991,47,2,0.231284236,11500,12,0,2,0,2
139385,0,0.038326347,40,1,0.33604888,15220,8,0,2,0,0
139389,0,0.133107012,32,0,0.242380261,3444,10,0,0,0,0
139410,0,0.094767248,28,0,0.250374813,2000,5,0,0,0,0
139419,0,0.201048027,52,0,0.581985742,5750,11,0,2,0,0
139434,0,0.033595406,48,0,0.168034622,6700,18,0,1,0,1
139446,0,0.098156039,70,0,0.213758629,4200,13,0,0,0,0
139470,0,0.026337091,72,0,0.064596511,5216,8,0,0,0,0
139478,0,0.085111702,64,0,0.164786325,8774,9,0,2,0,0
139480,0,0.010965139,28,0,0.040456925,2100,5,0,0,0,0
139512,0,0.139644638,45,0,0.205117287,25833,8,0,2,0,4
139539,0,0.265780731,50,1,0.000319949,6250,1,0,0,0,0
139542,1,0.900909323,46,0,0.406828251,7673,13,0,2,0,2
139560,0,0.968194614,48,0,0.143758708,12200,9,0,0,0,0
139571,0,0.553547765,26,1,0.234815618,3687,8,0,0,1,0
139586,0,0.805812338,26,0,0.292048193,2074,7,0,0,0,1
139630,1,0.597075329,64,0,0.731403568,8912,17,0,5,0,1
139653,0,0.004737581,60,0,0.002285061,3500,8,0,0,0,0
139670,0,0.63451382,32,0,0.202227935,3500,5,0,0,0,0
139681,0,0.224107883,51,0,0.549655632,4500,31,0,3,0,0
139719,0,0.032406897,53,0,0.295410229,13333,9,0,1,0,0
139736,0,0.132519574,65,0,0.329881657,6083,14,0,1,0,0
139784,0,0.569254138,39,0,0.881871876,2200,5,0,1,0,2
139790,0,0.9999999,27,0,0.385620915,2600,4,0,0,0,1
139826,0,0.226651557,44,0,0.310448617,6976,7,0,2,0,1
139846,0,0.139827433,75,0,0.194361128,1666,5,0,0,0,0
139853,0,0.000263153,61,0,0.178506375,7136,6,0,1,0,0
139896,0,0.286720243,45,0,0.070765912,4634,6,0,0,0,0
139938,0,0.049547842,63,0,0.332733453,5000,12,0,2,0,2
139979,0,0.03459897,60,0,0.008072434,9166,9,0,0,0,3
139993,1,0.668308581,46,0,0.49310138,5000,5,0,1,0,0
139996,0,0.007046948,68,0,0.001249609,3200,5,0,0,0,0
139999,0,0.551551729,50,1,0.213297572,7083,8,0,0,0,2
140000,0,0.167625595,61,0,0.473623005,9458,9,0,2,0,1
140007,0,0.720239399,56,0,0.298925269,4000,4,0,0,0,2
140029,0,0.129253895,44,0,0.291446674,7575,8,0,2,0,4
140044,0,0.770533446,35,0,0.141102542,3500,5,0,0,0,4
140056,0,0.50725458,68,0,0.448789914,10866,10,0,2,0,1
140085,0,0,52,0,0.535847535,9916,11,0,3,0,1
140086,0,0.92606614,48,2,0.20350372,4166,5,0,1,0,1
140101,0,0.947293244,35,0,0.021997556,9000,1,0,0,0,0
140115,0,0.448805552,51,0,0.477844875,12750,13,0,3,0,2
140152,0,0.154510215,66,0,246,0,5,0,0,0,0
140173,0,0,54,0,0.186454236,15000,20,0,1,0,0
140224,0,0.090746676,30,0,0.211115554,2500,7,0,0,0,0
140237,1,1.847021409,63,0,0.669206634,6692,13,0,1,0,0
140238,0,0.738615425,50,0,0.259020192,6041,14,0,1,2,2
140239,0,0.013102559,63,1,0.692348174,9500,11,0,3,0,0
140263,0,0.007011552,45,0,0.037838486,25000,9,0,0,0,3
140270,0,0.876337786,41,2,0.493466652,8800,11,1,4,0,2
140273,0,0.094274491,57,0,0.018385292,1250,6,0,0,0,0
140297,0,0,76,0,0.089254881,15057,6,0,1,0,1
140314,0,0.914929673,69,0,0.219431593,3025,2,0,0,0,1
140329,0,0.129700666,36,0,0.471338793,5250,9,0,1,0,0
140339,0,0,61,1,0.307788421,2400,3,0,0,0,0
140351,0,0.004658541,78,0,0.041972227,6408,15,0,1,0,0
140369,0,0,55,1,0.277327698,8516,9,0,1,0,0
140371,1,0.9999999,71,0,0.323851204,913,1,1,0,2,0
140373,0,0.555345375,67,0,8.055393586,1028,31,0,2,0,0
140401,0,0.008373442,47,0,0.036852269,6213,5,0,0,0,3
140402,0,0.365114928,33,1,0.332753749,4600,9,0,0,0,0
140406,0,0.339126708,64,0,0.544291142,5000,12,0,1,0,0
140433,0,0.37946978,51,0,0.549780088,2500,19,0,0,0,0
140461,0,0.165819266,57,0,0.490405117,3282,10,0,0,0,0
140480,0,0.047521547,51,0,0.273645546,9800,2,0,1,0,4
140497,0,0.269640108,35,0,0.420441921,8100,12,0,2,0,0
140509,0,0.912443985,59,1,0.706377468,3088,6,0,3,0,1
140516,0,0.001896505,34,0,0.114118031,6133,5,0,0,0,2
140563,0,0.17056735,67,6,0.241958853,3450,10,0,2,0,0
140575,1,1.285543608,30,3,0.155304237,6277,9,0,0,1,1
140577,0,0.526170453,60,0,1.032786885,2500,16,0,1,0,0
140580,0,0.403792047,53,0,0.908410392,9083,10,0,3,0,1
140601,0,0.030241538,74,0,0.186275853,7300,11,0,2,0,1
140608,0,0.650060954,44,0,0.624254153,6200,10,1,1,0,2
140629,1,0.495929751,43,2,1.136114733,3834,17,0,2,0,2
140640,0,0.833691796,60,0,0.640071986,6667,11,0,1,0,0
140657,0,0.407918372,42,0,0.746319462,11750,10,0,5,0,2
140703,0,0.241354818,37,0,0.628518299,11830,16,0,2,0,0
140721,0,0,53,0,0.194927897,2010,7,0,0,0,0
140726,0,0.358905523,62,0,9.262316911,1501,7,0,1,0,0
140734,0,0.531493701,27,0,0.129097583,7900,10,0,0,0,1
140769,0,0.57079093,25,1,0.09781703,6000,6,0,0,0,1
140790,0,0.751531212,43,0,0.546545212,4500,9,0,1,0,3
140804,0,0.175943637,62,0,0.400734544,4900,9,0,2,0,0
140815,0,1819,41,0,0.365954256,8000,5,0,1,0,0
140828,0,0.056884853,51,0,0.005499083,6000,3,0,0,0,0
140844,0,0.001313574,46,0,0.384018953,4642,30,0,2,0,3
140890,0,0.011129742,34,0,0.546431312,3908,15,0,2,0,0
140928,0,0.04109863,40,0,0.085190264,5833,3,0,0,0,0
140934,0,0.05705887,53,0,0.420792079,2423,11,0,1,1,1
140959,0,0,74,0,0,2875,5,1,0,0,0
140968,0,0.023952874,80,0,0.412622804,3358,9,0,1,0,0
140982,0,0.027877098,48,0,0.265504869,1950,6,0,0,0,0
140997,0,0.880831821,33,0,0.393060522,7550,11,0,1,0,3
141023,0,0.007395005,64,0,0.149706707,3920,4,0,1,0,1
141033,0,0.023623778,26,0,0.001713796,3500,3,0,0,0,0
141034,0,0.245932862,52,0,0.304069593,10000,16,0,7,0,1
141036,0,0.28408954,30,0,0.765714286,3324,10,0,1,0,0
141052,0,0.666688358,42,0,0.338582677,8000,13,0,2,0,3
141058,0,0.9999999,55,0,0.449263613,7400,5,0,2,0,1
141067,0,0.620568038,39,0,0.34046134,10100,11,0,1,0,4
141071,0,0.554011284,46,0,0.115922371,9583,9,2,1,0,3
141099,0,0.401605193,37,1,0.333614153,3560,9,0,1,0,3
141119,0,0.251357519,34,0,0.552890684,3960,9,0,1,0,3
141155,0,0.00837034,34,0,0.111703546,3750,4,0,0,0,0
141159,0,0.86170461,52,0,0.705641386,8543,11,0,1,0,1
141196,0,0.023308667,52,0,0.05869446,14583,7,0,0,0,3
141202,0,0.039518916,63,0,0.413995884,3400,18,0,1,0,1
141207,0,0.01019932,65,0,0.276704419,4502,9,0,2,0,2
141208,0,0.641609571,35,0,0.341365863,10000,16,0,0,0,2
141252,0,0.010094022,54,1,0.255037248,20000,19,0,2,0,3
141262,0,0.24915017,81,0,0.010497376,4000,1,0,0,0,0
141265,0,0.521731784,52,0,0.280500768,25400,21,0,2,0,2
141266,0,0.497315482,55,1,2.54053565,5525,23,0,1,0,1
141307,0,0.9999999,32,0,0.00055991,1785,1,0,0,0,0
141327,0,0.023591907,40,0,0.319835021,5333,7,0,1,2,0
141330,0,0,80,0,0.000981932,5091,3,0,0,0,0
141357,0,0.045552345,64,0,0.016430172,4016,5,0,0,0,0
141408,0,0.068978045,53,0,0.373290137,8333,7,0,2,0,1
141424,0,0,76,0,0.496501166,3000,7,0,1,0,1
141435,0,0.11931661,58,0,0.123275027,21666,10,0,3,0,1
141439,0,0.049644608,67,0,0.65897651,2383,11,0,1,0,0
141450,0,0.013260424,24,0,0.014464425,2557,6,0,0,0,0
141456,0,0.099031577,70,0,0.63071066,3939,5,0,1,0,0
141468,0,0.379739179,59,0,0.241797192,50500,22,0,2,0,1
141494,0,0.844615538,34,0,0.730603104,6250,6,0,2,0,1
141495,0,0.064346783,60,0,0.230273258,6513,5,1,1,0,0
141496,0,0.03404749,46,0,0.194084833,9500,10,0,1,0,2
141527,0,0.000913558,42,0,0.477981433,4200,7,0,3,0,1
141542,0,0.017025946,58,0,0.975584944,1965,8,0,1,0,2
141554,0,0.475557515,32,0,0.715889863,6500,17,1,3,0,0
141581,0,0.401029529,60,0,0.572668113,7375,8,0,3,0,0
141583,0,0.0598451,41,0,0.512227442,8300,11,0,3,0,2
141585,0,0.355851838,32,0,0.534244293,6000,10,0,2,0,0
141586,0,0.113142545,62,0,0.141725907,11112,9,0,0,0,0
141587,0,0.480752187,62,0,0.074363265,5378,10,0,0,0,0
141589,1,0.428624329,39,0,0.437810945,6833,10,2,1,0,0
141605,0,0.015186551,55,0,0.388522746,6220,6,0,1,0,0
141618,0,0.373047955,27,0,0.203952011,2833,5,0,0,0,0
141624,0,0.000921041,66,0,0.103324349,2225,8,0,0,0,2
141668,0,0.02957002,52,0,0.20174482,2750,4,0,0,0,0
141681,0,0.382295929,48,0,1.126892574,4160,12,0,2,0,3
141687,0,0.080411335,63,0,0.232170629,4500,9,0,1,0,0
141723,0,0.713714299,52,0,0.593582888,5422,9,0,1,0,1
141764,0,0.010029429,74,0,0.134178801,6386,12,0,1,0,0
141771,0,0.024418482,45,0,1.004188482,4774,7,0,2,0,1
141792,0,0.257163372,78,1,2.523076923,649,23,0,1,0,0
141798,0,0.011268279,81,0,0.109824281,5007,14,0,1,0,0
141836,0,0.061574896,42,0,0.034956305,800,2,0,0,0,0
141837,0,0.151256583,26,0,0.138419986,2961,3,0,0,0,0
141848,0,0.011228206,77,0,0.264805224,8881,6,0,2,0,0
141864,0,0.697389745,30,0,0.305962232,4712,6,0,0,0,2
141867,0,0.004999833,67,0,0.134522263,25400,8,0,1,0,0
141883,0,0.823627206,31,0,0.281622088,5794,10,0,0,0,2
141890,0,0.01930773,72,0,0.006971837,10900,8,0,0,0,0
141896,1,0.822188136,41,1,0.809632107,7474,16,0,3,0,3
141912,0,0.981437411,47,0,0.049419693,2670,7,4,0,0,0
141920,0,0.9999999,24,0,0.61298377,800,1,0,0,0,0
141933,0,0.021576676,64,4,0.005428054,10500,14,0,0,0,0
141943,0,0.926303657,62,1,0.45202487,5950,11,0,2,0,0
141963,0,0.456415019,35,0,0.855801272,3300,12,0,2,0,1
141978,0,0.403198934,35,0,0.134960306,3400,3,0,0,0,2
141992,0,0.021575313,67,0,0.00252605,9500,4,0,0,0,0
142003,0,0.663867227,54,0,0.438155136,5246,16,0,1,0,0
142020,0,0.053074127,50,0,0.344765523,10000,4,0,1,0,1
142026,0,0.24789108,59,2,0.401206848,7125,10,0,1,0,0
142028,0,0.009081931,51,0,0.244381181,6673,12,0,2,0,0
142048,0,0.94811725,45,0,0.399000185,5400,7,0,1,0,2
142055,1,0.846212995,33,1,0.111351092,4166,5,0,0,0,0
142079,0,0.281682473,65,0,0.504363002,4583,11,0,1,0,1
142093,0,0.014833024,69,0,0.176487394,14000,7,0,1,0,0
142114,0,0.149323378,54,0,0.014474824,8082,1,0,0,0,0
142116,0,0.732408672,27,0,0.287609571,4220,7,0,0,0,0
142124,0,0.319254982,58,0,0.283449453,14065,31,0,3,0,0
142134,0,0.111469595,43,0,0.477913107,5500,8,0,2,0,0
142145,0,0.002020161,43,0,0.228941685,12500,9,0,2,0,1
142186,0,0.9999999,45,0,3,0,2,0,0,0,3
142192,0,0.001751018,44,0,0.7121186,5800,14,0,2,0,1
142193,0,0.128249882,76,0,0.425005572,4486,11,0,1,0,0
142220,0,0.05645204,44,0,0.006500102,4922,1,0,0,0,2
142234,0,0.054863517,52,1,0.506412909,4833,8,0,1,0,2
142243,0,0.13664859,52,0,0.340970631,4800,6,0,1,0,0
142285,0,0.00031779,49,1,0.439181147,4200,11,0,2,0,2
142301,0,0.001634106,63,0,0.07648088,4000,7,0,0,0,0
142309,0,0.24808253,42,0,0.554657873,6064,14,0,2,0,1
142334,0,0.029555194,45,0,0.185319606,13500,7,0,2,0,3
142386,1,0.9999999,50,1,0.073769581,9000,3,1,0,1,0
142404,0,0.464019746,52,0,0.560390266,8916,15,0,3,0,4
142416,0,0.083748414,46,0,0.363474783,4500,6,0,1,0,0
142422,0,0.916805324,50,0,0.398816234,3547,8,0,1,0,2
142424,0,0.005947619,70,0,0.769160998,2204,12,0,1,0,0
142444,0,0.9999999,43,0,0,4583,7,0,0,0,0
142447,0,0.141611218,63,0,0.354596147,11835,8,0,2,0,1
142474,0,0.120915283,72,0,0.40314441,5151,17,0,2,0,0
142479,0,0.201423886,30,0,0.608397601,3500,7,0,1,0,2
142491,0,0.094212083,46,0,0.343731254,5000,4,0,1,0,0
142492,1,0.340696903,48,0,0.536212914,4583,6,1,1,2,0
142515,0,0.077864727,69,0,0.237457612,11500,12,0,2,0,1
142518,0,0.701858453,41,2,0.229560792,9038,15,0,0,0,0
142525,1,0.924430228,43,0,0.016424661,4200,2,0,0,0,0
142548,0,0.072630787,82,0,0.160016287,2455,6,0,0,0,1
142565,0,0.326557814,25,0,0.019903912,1456,3,0,0,0,1
142575,0,0,32,0,0,1752,1,0,0,0,1
142577,0,0.02965144,75,0,0.836095764,542,14,0,0,0,0
142589,0,0.021298394,60,0,1303,0,7,0,1,0,0
142599,0,0.593306179,62,3,0.532123681,5400,12,0,1,0,0
142634,0,0.364317841,27,0,0.102317694,1768,4,0,0,0,0
142652,0,0.175660811,64,0,0.025290613,24000,5,0,0,0,0
142665,0,0.196839474,42,0,0.343862455,2500,7,1,0,0,1
142704,0,0.056494351,40,0,0.085782843,3333,2,0,0,0,0
142744,0,0.112870297,54,0,0.446243695,11300,5,0,2,0,3
142763,0,0.074192581,63,0,0.007133593,3083,2,0,0,0,2
142778,0,0.218447535,56,0,0.240022051,9069,6,0,1,0,1
142779,0,0.062024684,41,0,0.291330497,6816,13,0,1,0,1
142780,0,0.206444221,63,0,0.047639047,16666,16,0,0,0,0
142801,0,0.353507359,60,0,0.42861331,3410,11,0,1,0,3
142803,0,0.9999999,82,4,20.94513716,400,4,0,0,1,0
142811,0,0.001379279,58,0,0.328697391,11000,8,0,1,0,0
142833,0,0.575167607,33,0,0.419950594,8500,16,0,2,0,0
142840,0,0.557498429,36,0,0.28748864,3300,14,0,0,0,0
142848,1,0.9999999,46,0,0,3855,0,0,0,0,1
142902,0,0.87685327,50,0,1.780216942,3871,18,0,3,0,1
142920,0,0.011853466,80,0,0.064123957,4194,8,0,1,0,0
142924,0,0.18825882,77,0,0.022988506,2000,4,0,0,0,0
142927,0,0.003133229,83,0,0.00064433,3103,4,0,0,0,0
142945,0,0.070976488,61,1,0.245116992,15000,21,0,2,0,0
142970,0,0.01538783,47,0,0.009996668,3000,5,0,0,0,0
142971,0,5.94E-05,46,0,0.486502699,5000,6,0,1,0,1
142987,0,0.322973267,24,1,0.053593179,820,4,0,0,0,0
142998,0,0.003701064,62,0,1275,0,8,0,2,0,0
142999,0,0.639338583,56,0,0.605847469,7250,21,0,2,0,0
143004,0,0.0715815,59,0,0.090512541,2750,8,0,0,0,0
143026,0,0,67,0,0.13070475,3220,9,0,0,0,0
143030,0,0.521556783,52,0,0.463233432,11844,10,0,2,0,0
143044,0,0.023534959,59,0,0.135197067,6545,10,0,1,0,0
143070,0,0.019996001,30,0,0.182505755,3040,6,0,0,0,0
143076,0,0.209977475,40,0,0.536209113,7000,17,0,1,0,2
143123,0,0.084405558,39,0,0.034928089,6813,4,0,0,0,5
143132,0,0.013184697,45,0,0.345898004,5411,6,0,1,0,1
143192,0,0.024465083,62,0,0.206104192,5700,6,0,1,0,1
143194,1,0.443891383,44,0,0.729054189,5000,12,0,3,0,1
143196,0,0.948010398,28,0,0.417401529,1700,6,0,0,0,0
143201,0,0.822431464,28,0,0.243804956,1250,4,0,0,0,0
143202,0,0.056476054,68,0,0.352172982,4670,7,0,1,0,1
143205,0,0.522095581,43,0,0.413989856,14195,7,0,4,0,3
143206,0,0.031096428,61,0,145,0,16,0,0,0,0
143245,0,0.356464354,61,0,0.204676563,13000,5,0,1,0,0
143251,0,0.001700565,80,0,0,5085,4,0,0,0,0
143255,1,0.591377694,53,2,0.499464477,2800,7,0,0,0,1
143284,0,0.107485872,61,0,1.117521671,7036,9,0,4,0,0
143295,0,0.9999999,42,1,0.038920831,2260,1,1,0,0,0
143305,0,0.968733182,42,0,0.477593616,4886,6,0,0,0,2
143318,0,0.025799355,79,0,0.004748338,6317,3,0,0,0,0
143319,0,0.099544364,69,0,0.548956189,3400,7,0,1,0,0
143324,0,0.13462923,59,0,0.007141837,7000,2,0,0,0,0
143327,0,0,51,0,0.283952675,6000,6,0,2,0,4
143330,0,0.044534236,81,0,0.046642747,1950,9,0,0,0,0
143357,0,0.018051522,71,0,0.03028283,10500,52,0,0,0,0
143373,0,0.012454357,60,0,0.46039329,9000,16,0,2,0,0
143378,0,0.229822161,41,0,0.021195761,5000,7,0,0,1,3
143380,0,0.262028986,50,0,0.33449645,8310,9,0,1,0,3
143383,0,0,24,0,0.171219187,1500,4,0,0,0,0
143394,0,0.56803995,26,0,0.134387352,1770,4,0,0,1,0
143417,0,0.213977786,62,0,0.103993291,15500,7,0,1,0,1
143448,0,0.9999999,30,0,0.069970845,5830,2,0,0,0,2
143464,0,0.530984829,37,0,0.523895221,5000,8,0,1,0,2
143471,0,0.143691442,33,0,0.170332902,8500,11,0,0,0,0
143472,0,0.137406548,73,0,0.350378517,7000,12,0,1,0,2
143503,0,0.9999999,25,0,0,764,1,0,0,0,0
143520,0,0.9999999,55,0,0,8200,0,0,0,0,0
143525,1,0.989357036,48,0,0.526689244,6200,15,0,2,0,2
143546,0,0.976265024,24,0,0.891891892,850,4,0,0,0,0
143574,1,0.9999999,57,2,0.316170957,4000,4,0,0,2,1
143598,0,0.447042874,43,1,0.550483172,3000,4,0,1,0,0
143600,0,0.001788877,60,0,0.675455944,4550,16,0,3,0,3
143637,0,0.817454649,37,1,0.048002076,3853,1,3,0,1,1
143639,0,0,66,1,0.443941504,2871,11,0,1,0,0
143650,1,0.72295082,47,3,0.136125654,5538,3,1,0,1,0
143658,0,0.034052113,43,1,0.207198892,4333,8,0,1,0,0
143671,0,0.16375345,31,0,0.068772491,2500,5,0,0,0,0
143681,0,0.055029363,54,0,0.332461136,6496,13,0,2,0,1
143703,0,0.074870804,64,0,0.093766938,1844,13,0,0,0,0
143714,0,0.586110347,63,0,0.103736264,6824,5,0,0,0,0
143722,0,0.753834073,68,0,0.501821298,4666,17,0,1,0,0
143731,0,0.19381766,37,2,0.195315252,5677,8,0,1,0,0
143743,1,0.009299768,58,0,0.065789474,18467,7,0,2,0,2
143764,0,0.202042107,41,0,0.350271285,9583,13,0,2,0,1
143825,1,0.767854417,32,2,0.456411156,5700,8,3,0,0,2
143828,0,0,42,1,0.481403719,3333,7,0,1,0,1
143843,0,0.842285805,30,0,0.490001481,6750,11,0,2,0,2
143851,0,0.149073504,51,0,0.169962231,4500,6,0,0,0,3
143853,0,0.013666016,82,0,0.168567411,6400,6,0,2,0,1
143861,0,0,55,0,0.338628159,2769,6,0,1,0,0
143898,0,0.0367944,40,0,0.275274657,8100,12,0,3,0,2
143901,1,0.802488336,28,2,0.784189005,2200,15,1,0,0,0
143915,0,0.239234741,75,0,0.40597859,4950,8,0,1,0,0
143929,0,0.177700804,64,0,0.475378788,1583,7,0,1,0,3
143951,0,0.256916206,66,0,0.168302945,6416,7,0,1,0,2
143953,0,0.9999999,61,0,1916,0,5,0,3,0,0
143972,1,0.590227337,65,3,0.440890385,5345,7,0,1,0,0
143987,0,0,32,0,0.228263312,4450,3,0,1,0,3
143992,0,0.47607971,60,0,0.308477401,4800,5,0,0,0,1
144014,1,0.758419326,45,4,0.350392992,16666,6,2,2,2,1
144017,0,0.038414192,57,0,0.052688993,18333,8,0,1,0,0
144062,0,0.9999999,48,1,0.328192253,2787,2,0,0,0,2
144076,0,0.743602213,56,0,0.447931088,6500,10,0,2,0,0
144081,0,0.089951621,70,0,0.010544496,11000,4,0,0,0,0
144085,1,0.157824342,29,0,0.353558926,1713,15,0,0,0,0
144093,0,0.099127548,50,0,0.230781537,12500,7,0,2,0,3
144096,0,0.475683573,35,0,0.48970206,5000,7,0,1,0,1
144098,1,0.937578027,41,2,0.282835302,1438,5,0,0,0,0
144121,0,0.761238761,25,0,0.047569804,2900,3,0,0,0,0
144140,0,1.068081485,33,1,0.093168767,11666,6,0,0,1,0
144152,0,0.075855518,75,0,0.019762846,4300,7,0,0,0,0
144164,0,0.227562428,61,1,0.513517837,6250,13,0,2,0,0
144187,1,0.9999999,41,1,0.402998637,2200,3,1,1,1,1
144188,0,0.012317902,67,0,0.050551912,6250,5,0,0,0,0
144211,1,0.837010254,51,0,0.478347146,8566,12,0,1,0,1
144215,0,0.193749419,51,0,0.345836629,8850,5,0,2,0,2
144219,1,0.139011729,34,0,0.161655712,7150,7,0,1,2,0
144222,0,0.092138796,32,0,0.204580947,1920,6,0,0,0,0
144230,0,0.323213376,42,0,0.437068239,5934,12,0,1,0,2
144233,0,0.949675054,60,0,0.521519596,8317,10,0,1,0,0
144285,0,0.069915734,53,0,0.363692689,8069,14,0,2,0,0
144295,1,1.640718563,42,2,0.382641841,6820,3,6,2,0,0
144308,0,0.606197172,46,0,0.60147684,4468,7,0,1,0,2
144319,0,0.651469403,58,0,0.289903796,19333,25,0,2,0,1
144328,0,0.268519973,34,0,0.074531903,5500,5,0,0,0,2
144350,0,0.817983948,37,1,0.219588123,4175,10,0,0,0,0
144364,0,0.278327886,44,0,0.258903161,13000,8,0,2,0,2
144365,0,0.786428196,33,1,0.106094808,3100,2,2,0,1,3
144366,0,0.131684764,31,0,0.499625094,4000,20,0,2,0,2
144380,0,0.130922863,42,0,0.345332476,14000,15,0,2,0,4
144413,0,0.020955593,72,0,0.123875225,3333,10,0,0,0,0
144414,0,0.684619656,39,1,0.128387383,2250,4,0,0,1,2
144422,0,0.406409868,57,0,1.143253748,1800,12,0,1,0,0
144423,0,0.0833046,67,0,0.33720616,3700,8,0,3,0,1
144432,0,0.704209175,53,1,0.20954736,9300,10,0,2,1,0
144433,0,0.184213119,67,0,0.192970365,1450,9,0,0,0,1
144456,0,0.132492297,31,0,0.146778435,6083,6,0,0,0,2
144458,0,0.069231303,47,0,0.112357934,6950,8,0,0,0,1
144469,0,0.146248471,32,0,0.318988002,3833,2,0,1,0,1
144479,1,1.066611157,35,1,0.109618988,3201,3,1,0,0,1
144525,1,0.9999999,49,1,0.290177456,4000,4,1,1,0,3
144526,0,0.508332222,51,0,0.232826429,1906,2,0,0,0,0
144533,0,0.011399772,89,0,0.003035172,5600,5,0,0,0,0
144538,0,0.088657708,78,0,0.63142992,2118,16,0,2,0,0
144540,0,0.512280482,41,0,0.480875956,6666,7,0,1,0,2
144577,0,0.9999999,47,0,0.264946507,4766,5,0,1,0,0
144580,0,0.259354807,47,0,0.031624012,32000,5,0,1,0,3
144592,0,0.539243994,43,0,0.411431428,6000,13,0,1,0,3
144597,0,0.034800257,46,0,0.4450117,4700,8,0,3,0,2
144599,0,0.004119707,36,0,0.504246285,1883,6,0,1,0,1
144606,0,0.738250716,54,0,0.691802342,3500,8,0,1,0,0
144643,0,0.139487323,45,0,0.282936641,8948,19,0,2,0,2
144712,0,0.007940437,46,0,0.386401511,9000,9,0,1,0,8
144758,0,0.033597978,33,0,0.007635253,4583,3,0,0,0,0
144760,0,0.027898605,79,0,0.255522972,5114,7,0,2,0,0
144767,0,0.194466183,31,0,0.326909649,7160,13,0,1,0,1
144780,0,0.050663289,45,0,0.099416229,17129,5,0,1,0,0
144826,0,0.715559563,44,1,5.899057873,742,9,0,2,0,2
144829,0,0.620004524,57,0,0.632508251,6059,9,0,2,0,0
144842,0,0.404949381,60,0,0.13277897,3727,5,0,0,0,4
144919,0,0.000544297,62,2,0.287175325,6159,20,0,2,0,0
144921,0,0.00614198,48,0,0.377101547,5947,7,0,2,0,2
144938,0,0.15733899,47,0,0.09327607,7450,5,0,0,0,2
144950,0,0,82,0,0,3500,4,0,0,0,0
144956,0,0,56,0,0.105221393,6300,7,1,0,0,1
144994,0,0.708046141,46,0,1.293041546,5848,6,0,1,0,3
144998,0,0.130064755,66,0,0.544291142,5000,9,0,1,0,0
145003,0,0,80,0,0,100,3,0,0,0,0
145005,0,0.452527285,62,0,0.34418221,15761,10,0,2,0,2
145008,0,0.297076954,56,0,0.349332126,8833,9,0,1,0,2
145015,0,1.031193761,49,0,0.567875951,3417,5,0,1,0,1
145017,0,0.595666278,69,0,0.189719049,6477,11,0,1,0,1
145077,0,0.172839506,66,0,0.326385358,5900,6,0,1,0,0
145082,0,0.149286002,66,0,0.25554889,5000,28,0,1,0,0
